"","airs_monitor_id","agency_desc","pollutant_name","exceptional_event_id","event_description","event_type_code","event_type_description","event_begin_date","event_end_date","sample_value","sample_date_time","sample_units","concurrence_ind","concurrence_date","concurrence_comment","naaqs_description","naaqs_statistic","naaqs_basis","naaqs_level","date","state_county_fips","state","county"
"5558","42-095-0025-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.055,"2016/05/26 11:00:00 PM","ppm","Y","2018/03/06 1:57:16 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-26,"42095","Pennsylvania","Northampton County"
"5559","42-075-0100-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.058,"2016/05/26 11:00:00 PM","ppm","Y","2018/03/06 1:56:30 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-26,"42075","Pennsylvania","Lebanon County"
"5560","42-011-0011-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.054,"2016/05/26 11:00:00 PM","ppm","Y","2018/03/06 1:55:48 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-26,"42011","Pennsylvania","Berks County"
"5561","44-007-1010-44201-1","Rhode Island DEM And DOH","Ozone",1907,"FortMcMuray wildfire in Canada caused elevated ozone in RI.","RF","Fire - Canadian.","2016/05/25","2016/05/26",0.022,"2016/05/25","ppm","Y","2017/09/21 12:10:58 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-25,"44007","Rhode Island","Providence County"
"5562","44-003-0002-44201-1","Rhode Island DEM And DOH","Ozone",1907,"FortMcMuray wildfire in Canada caused elevated ozone in RI.","RF","Fire - Canadian.","2016/05/25","2016/05/26",0,"2016/05/25","ppm","Y","2017/09/21 12:10:58 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-25,"44003","Rhode Island","Kent County"
"5563","44-009-0007-44201-1","Rhode Island DEM And DOH","Ozone",1907,"FortMcMuray wildfire in Canada caused elevated ozone in RI.","RF","Fire - Canadian.","2016/05/25","2016/05/26",0.014,"2016/05/25","ppm","Y","2017/09/21 12:10:59 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-25,"44009","Rhode Island","Washington County"
"5564","44-003-0002-44201-1","Rhode Island DEM And DOH","Ozone",1907,"FortMcMuray wildfire in Canada caused elevated ozone in RI.","RF","Fire - Canadian.","2016/05/25","2016/05/26",0,"2016/05/25","ppm","Y","2017/09/21 12:10:58 PM","null","Ozone 8-Hour 1997","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.08,2016-05-25,"44003","Rhode Island","Kent County"
"5565","44-007-1010-44201-1","Rhode Island DEM And DOH","Ozone",1907,"FortMcMuray wildfire in Canada caused elevated ozone in RI.","RF","Fire - Canadian.","2016/05/25","2016/05/26",0.022,"2016/05/25","ppm","Y","2017/09/21 12:10:58 PM","null","Ozone 8-Hour 1997","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.08,2016-05-25,"44007","Rhode Island","Providence County"
"5566","44-009-0007-44201-1","Rhode Island DEM And DOH","Ozone",1907,"FortMcMuray wildfire in Canada caused elevated ozone in RI.","RF","Fire - Canadian.","2016/05/25","2016/05/26",0.014,"2016/05/25","ppm","Y","2017/09/21 12:10:59 PM","null","Ozone 8-Hour 1997","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.08,2016-05-25,"44009","Rhode Island","Washington County"
"5567","44-003-0002-44201-1","Rhode Island DEM And DOH","Ozone",1907,"FortMcMuray wildfire in Canada caused elevated ozone in RI.","RF","Fire - Canadian.","2016/05/25","2016/05/26",0,"2016/05/25","ppm","Y","2017/09/21 12:10:58 PM","null","Ozone 8-Hour 2008","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.075,2016-05-25,"44003","Rhode Island","Kent County"
"5568","44-009-0007-44201-1","Rhode Island DEM And DOH","Ozone",1907,"FortMcMuray wildfire in Canada caused elevated ozone in RI.","RF","Fire - Canadian.","2016/05/25","2016/05/26",0.014,"2016/05/25","ppm","Y","2017/09/21 12:10:59 PM","null","Ozone 8-Hour 2008","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.075,2016-05-25,"44009","Rhode Island","Washington County"
"5569","44-007-1010-44201-1","Rhode Island DEM And DOH","Ozone",1907,"FortMcMuray wildfire in Canada caused elevated ozone in RI.","RF","Fire - Canadian.","2016/05/25","2016/05/26",0.022,"2016/05/25","ppm","Y","2017/09/21 12:10:58 PM","null","Ozone 8-Hour 2008","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.075,2016-05-25,"44007","Rhode Island","Providence County"
"5570","44-007-1010-44201-1","Rhode Island DEM And DOH","Ozone",1907,"FortMcMuray wildfire in Canada caused elevated ozone in RI.","RF","Fire - Canadian.","2016/05/25","2016/05/26",0.022,"2016/05/25","ppm","Y","2017/09/21 12:10:58 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-25,"44007","Rhode Island","Providence County"
"5571","44-003-0002-44201-1","Rhode Island DEM And DOH","Ozone",1907,"FortMcMuray wildfire in Canada caused elevated ozone in RI.","RF","Fire - Canadian.","2016/05/25","2016/05/26",0,"2016/05/25","ppm","Y","2017/09/21 12:10:58 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-25,"44003","Rhode Island","Kent County"
"5572","44-009-0007-44201-1","Rhode Island DEM And DOH","Ozone",1907,"FortMcMuray wildfire in Canada caused elevated ozone in RI.","RF","Fire - Canadian.","2016/05/25","2016/05/26",0.014,"2016/05/25","ppm","Y","2017/09/21 12:10:59 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-25,"44009","Rhode Island","Washington County"
"5573","44-007-1010-44201-1","Rhode Island DEM And DOH","Ozone",1907,"FortMcMuray wildfire in Canada caused elevated ozone in RI.","RF","Fire - Canadian.","2016/05/25","2016/05/26",0.021,"2016/05/25 1:00:00 AM","ppm","Y","2017/09/21 12:10:58 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-25,"44007","Rhode Island","Providence County"
"5574","44-009-0007-44201-1","Rhode Island DEM And DOH","Ozone",1907,"FortMcMuray wildfire in Canada caused elevated ozone in RI.","RF","Fire - Canadian.","2016/05/25","2016/05/26",0.013,"2016/05/25 1:00:00 AM","ppm","Y","2017/09/21 12:10:59 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-25,"44009","Rhode Island","Washington County"
"5575","44-003-0002-44201-1","Rhode Island DEM And DOH","Ozone",1907,"FortMcMuray wildfire in Canada caused elevated ozone in RI.","RF","Fire - Canadian.","2016/05/25","2016/05/26",0,"2016/05/25 1:00:00 AM","ppm","Y","2017/09/21 12:10:58 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-25,"44003","Rhode Island","Kent County"
"5576","44-003-0002-44201-1","Rhode Island DEM And DOH","Ozone",1907,"FortMcMuray wildfire in Canada caused elevated ozone in RI.","RF","Fire - Canadian.","2016/05/25","2016/05/26",0,"2016/05/25 1:00:00 AM","ppm","Y","2017/09/21 12:10:58 PM","null","Ozone 8-Hour 1997","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.08,2016-05-25,"44003","Rhode Island","Kent County"
"5577","44-007-1010-44201-1","Rhode Island DEM And DOH","Ozone",1907,"FortMcMuray wildfire in Canada caused elevated ozone in RI.","RF","Fire - Canadian.","2016/05/25","2016/05/26",0.021,"2016/05/25 1:00:00 AM","ppm","Y","2017/09/21 12:10:58 PM","null","Ozone 8-Hour 1997","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.08,2016-05-25,"44007","Rhode Island","Providence County"
"5578","44-009-0007-44201-1","Rhode Island DEM And DOH","Ozone",1907,"FortMcMuray wildfire in Canada caused elevated ozone in RI.","RF","Fire - Canadian.","2016/05/25","2016/05/26",0.013,"2016/05/25 1:00:00 AM","ppm","Y","2017/09/21 12:10:59 PM","null","Ozone 8-Hour 1997","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.08,2016-05-25,"44009","Rhode Island","Washington County"
"5579","44-009-0007-44201-1","Rhode Island DEM And DOH","Ozone",1907,"FortMcMuray wildfire in Canada caused elevated ozone in RI.","RF","Fire - Canadian.","2016/05/25","2016/05/26",0.013,"2016/05/25 1:00:00 AM","ppm","Y","2017/09/21 12:10:59 PM","null","Ozone 8-Hour 2008","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.075,2016-05-25,"44009","Rhode Island","Washington County"
"5580","44-003-0002-44201-1","Rhode Island DEM And DOH","Ozone",1907,"FortMcMuray wildfire in Canada caused elevated ozone in RI.","RF","Fire - Canadian.","2016/05/25","2016/05/26",0,"2016/05/25 1:00:00 AM","ppm","Y","2017/09/21 12:10:58 PM","null","Ozone 8-Hour 2008","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.075,2016-05-25,"44003","Rhode Island","Kent County"
"5581","44-007-1010-44201-1","Rhode Island DEM And DOH","Ozone",1907,"FortMcMuray wildfire in Canada caused elevated ozone in RI.","RF","Fire - Canadian.","2016/05/25","2016/05/26",0.021,"2016/05/25 1:00:00 AM","ppm","Y","2017/09/21 12:10:58 PM","null","Ozone 8-Hour 2008","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.075,2016-05-25,"44007","Rhode Island","Providence County"
"5582","44-009-0007-44201-1","Rhode Island DEM And DOH","Ozone",1907,"FortMcMuray wildfire in Canada caused elevated ozone in RI.","RF","Fire - Canadian.","2016/05/25","2016/05/26",0.013,"2016/05/25 1:00:00 AM","ppm","Y","2017/09/21 12:10:59 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-25,"44009","Rhode Island","Washington County"
"5583","44-003-0002-44201-1","Rhode Island DEM And DOH","Ozone",1907,"FortMcMuray wildfire in Canada caused elevated ozone in RI.","RF","Fire - Canadian.","2016/05/25","2016/05/26",0,"2016/05/25 1:00:00 AM","ppm","Y","2017/09/21 12:10:58 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-25,"44003","Rhode Island","Kent County"
"5584","44-007-1010-44201-1","Rhode Island DEM And DOH","Ozone",1907,"FortMcMuray wildfire in Canada caused elevated ozone in RI.","RF","Fire - Canadian.","2016/05/25","2016/05/26",0.021,"2016/05/25 1:00:00 AM","ppm","Y","2017/09/21 12:10:58 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-25,"44007","Rhode Island","Providence County"
"5585","44-007-1010-44201-1","Rhode Island DEM And DOH","Ozone",1907,"FortMcMuray wildfire in Canada caused elevated ozone in RI.","RF","Fire - Canadian.","2016/05/25","2016/05/26",0.018,"2016/05/25 2:00:00 AM","ppm","Y","2017/09/21 12:10:58 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-25,"44007","Rhode Island","Providence County"
"5586","44-009-0007-44201-1","Rhode Island DEM And DOH","Ozone",1907,"FortMcMuray wildfire in Canada caused elevated ozone in RI.","RF","Fire - Canadian.","2016/05/25","2016/05/26",0.009,"2016/05/25 2:00:00 AM","ppm","Y","2017/09/21 12:10:59 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-25,"44009","Rhode Island","Washington County"
"5587","44-009-0007-44201-1","Rhode Island DEM And DOH","Ozone",1907,"FortMcMuray wildfire in Canada caused elevated ozone in RI.","RF","Fire - Canadian.","2016/05/25","2016/05/26",0.009,"2016/05/25 2:00:00 AM","ppm","Y","2017/09/21 12:10:59 PM","null","Ozone 8-Hour 1997","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.08,2016-05-25,"44009","Rhode Island","Washington County"
"5588","44-007-1010-44201-1","Rhode Island DEM And DOH","Ozone",1907,"FortMcMuray wildfire in Canada caused elevated ozone in RI.","RF","Fire - Canadian.","2016/05/25","2016/05/26",0.018,"2016/05/25 2:00:00 AM","ppm","Y","2017/09/21 12:10:58 PM","null","Ozone 8-Hour 1997","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.08,2016-05-25,"44007","Rhode Island","Providence County"
"5589","44-009-0007-44201-1","Rhode Island DEM And DOH","Ozone",1907,"FortMcMuray wildfire in Canada caused elevated ozone in RI.","RF","Fire - Canadian.","2016/05/25","2016/05/26",0.009,"2016/05/25 2:00:00 AM","ppm","Y","2017/09/21 12:10:59 PM","null","Ozone 8-Hour 2008","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.075,2016-05-25,"44009","Rhode Island","Washington County"
"5590","44-007-1010-44201-1","Rhode Island DEM And DOH","Ozone",1907,"FortMcMuray wildfire in Canada caused elevated ozone in RI.","RF","Fire - Canadian.","2016/05/25","2016/05/26",0.018,"2016/05/25 2:00:00 AM","ppm","Y","2017/09/21 12:10:58 PM","null","Ozone 8-Hour 2008","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.075,2016-05-25,"44007","Rhode Island","Providence County"
"5591","44-007-1010-44201-1","Rhode Island DEM And DOH","Ozone",1907,"FortMcMuray wildfire in Canada caused elevated ozone in RI.","RF","Fire - Canadian.","2016/05/25","2016/05/26",0.018,"2016/05/25 2:00:00 AM","ppm","Y","2017/09/21 12:10:58 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-25,"44007","Rhode Island","Providence County"
"5592","44-009-0007-44201-1","Rhode Island DEM And DOH","Ozone",1907,"FortMcMuray wildfire in Canada caused elevated ozone in RI.","RF","Fire - Canadian.","2016/05/25","2016/05/26",0.009,"2016/05/25 2:00:00 AM","ppm","Y","2017/09/21 12:10:59 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-25,"44009","Rhode Island","Washington County"
"5593","44-007-1010-44201-1","Rhode Island DEM And DOH","Ozone",1907,"FortMcMuray wildfire in Canada caused elevated ozone in RI.","RF","Fire - Canadian.","2016/05/25","2016/05/26",0.016,"2016/05/25 3:00:00 AM","ppm","Y","2017/09/21 12:10:58 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-25,"44007","Rhode Island","Providence County"
"5594","44-009-0007-44201-1","Rhode Island DEM And DOH","Ozone",1907,"FortMcMuray wildfire in Canada caused elevated ozone in RI.","RF","Fire - Canadian.","2016/05/25","2016/05/26",0.008,"2016/05/25 3:00:00 AM","ppm","Y","2017/09/21 12:10:59 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-25,"44009","Rhode Island","Washington County"
"5595","44-007-1010-44201-1","Rhode Island DEM And DOH","Ozone",1907,"FortMcMuray wildfire in Canada caused elevated ozone in RI.","RF","Fire - Canadian.","2016/05/25","2016/05/26",0.016,"2016/05/25 3:00:00 AM","ppm","Y","2017/09/21 12:10:58 PM","null","Ozone 8-Hour 1997","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.08,2016-05-25,"44007","Rhode Island","Providence County"
"5596","44-009-0007-44201-1","Rhode Island DEM And DOH","Ozone",1907,"FortMcMuray wildfire in Canada caused elevated ozone in RI.","RF","Fire - Canadian.","2016/05/25","2016/05/26",0.008,"2016/05/25 3:00:00 AM","ppm","Y","2017/09/21 12:10:59 PM","null","Ozone 8-Hour 1997","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.08,2016-05-25,"44009","Rhode Island","Washington County"
"5597","44-007-1010-44201-1","Rhode Island DEM And DOH","Ozone",1907,"FortMcMuray wildfire in Canada caused elevated ozone in RI.","RF","Fire - Canadian.","2016/05/25","2016/05/26",0.016,"2016/05/25 3:00:00 AM","ppm","Y","2017/09/21 12:10:58 PM","null","Ozone 8-Hour 2008","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.075,2016-05-25,"44007","Rhode Island","Providence County"
"5598","44-009-0007-44201-1","Rhode Island DEM And DOH","Ozone",1907,"FortMcMuray wildfire in Canada caused elevated ozone in RI.","RF","Fire - Canadian.","2016/05/25","2016/05/26",0.008,"2016/05/25 3:00:00 AM","ppm","Y","2017/09/21 12:10:59 PM","null","Ozone 8-Hour 2008","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.075,2016-05-25,"44009","Rhode Island","Washington County"
"5599","44-009-0007-44201-1","Rhode Island DEM And DOH","Ozone",1907,"FortMcMuray wildfire in Canada caused elevated ozone in RI.","RF","Fire - Canadian.","2016/05/25","2016/05/26",0.008,"2016/05/25 3:00:00 AM","ppm","Y","2017/09/21 12:10:59 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-25,"44009","Rhode Island","Washington County"
"5600","44-007-1010-44201-1","Rhode Island DEM And DOH","Ozone",1907,"FortMcMuray wildfire in Canada caused elevated ozone in RI.","RF","Fire - Canadian.","2016/05/25","2016/05/26",0.016,"2016/05/25 3:00:00 AM","ppm","Y","2017/09/21 12:10:58 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-25,"44007","Rhode Island","Providence County"
"5601","44-007-1010-44201-1","Rhode Island DEM And DOH","Ozone",1907,"FortMcMuray wildfire in Canada caused elevated ozone in RI.","RF","Fire - Canadian.","2016/05/25","2016/05/26",0.009,"2016/05/25 4:00:00 AM","ppm","Y","2017/09/21 12:10:58 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-25,"44007","Rhode Island","Providence County"
